Date,Open,High,Low,Close,Adj Close,Volume,day_of_week,same_day_delta,same_day_strategy,next_close_delta,next_close_strategy
2013-03-25,66.38428499999999,67.135712,65.968575,66.225716,49.387787,125283900,Monday,-0.23886526758552235,0,-0.23943719989374782,0
2013-03-26,66.49143199999999,66.548569,65.790001,65.877144,49.127838,73573500,Tuesday,-0.9238603855004776,0,-0.9324751540534115,0
2013-03-27,65.208572,65.257141,64.389999,64.58285500000001,48.162624,82809300,Wednesday,-0.9595624943297248,0,-0.9688593048418105,0
2013-03-28,64.260002,64.545715,63.08857,63.237144,47.159058,110709900,Thursday,-1.591749094561185,0,-1.617495565580886,0
2013-04-01,63.128571,63.38571500000001,61.105713,61.27285799999999,45.694187,97433000,Monday,-2.9395770735884525,0,-3.0286052594445794,0
2013-04-02,61.085712,62.591427,60.914288,61.398571,45.787945,132379800,Tuesday,0.5121639574242762,1,0.509554204445566,1
2013-04-03,61.624287,62.468571,61.472858,61.712856,46.022331,90804000,Wednesday,0.14372417809880653,0,0.14351790816487198,0
2013-04-04,61.965714,62.14285699999999,60.75,61.102856,45.567406,89611900,Thursday,-1.3924764911124816,0,-1.412140211580283,0
2013-04-05,60.64285699999999,60.70714200000001,59.954285,60.45714200000001,45.085869,95923800,Friday,-0.3062438169758073,0,-0.30718455066893585,0
2013-04-08,60.692856000000006,61.07143000000001,60.355713,60.887142,45.406548,75207300,Monday,0.3201134578342978,0,0.3190920013949597,0
2013-04-09,60.908573,61.214287,60.39285699999999,60.99714300000001,45.488579,76653500,Tuesday,0.1454146692946022,0,0.14520352207317538,0
2013-04-10,61.15714300000001,62.437141,60.85856999999999,62.241428000000006,46.416504,93982000,Wednesday,1.7729490731769368,1,1.742063180169957,1
2013-04-11,61.959999,62.57,61.599998,62.047142,46.271622,82091100,Thursday,0.14064396611755517,0,0.1404464366787394,0
2013-04-12,62.021427,62.021427,61.298573,61.400002,45.789009,59653300,Friday,-1.001952115677703,0,-1.0120928009090326,0
2013-04-15,61.0,61.127144,59.935715,59.978573,44.728985,79380000,Monday,-1.6744704918032833,0,-1.7029864981949516,0
2013-04-16,60.224285,60.944286,60.08142900000001,60.89143000000001,45.40974,76442800,Tuesday,1.107767406454066,1,1.0956303703164878,1
2013-04-17,60.03856999999999,60.085712,56.87285600000001,57.542858,42.912548,236264000,Wednesday,-4.156847839647065,0,-4.337135983061512,0
2013-04-18,57.855713,57.970001,55.67714300000001,56.007141,41.767284,166574800,Thursday,-3.195141679439685,0,-3.3006005430629,0
2013-04-19,55.424286,57.085712,55.014286,55.790001,41.605354,152318600,Friday,0.6598461187213028,1,0.6555206908850826,1
2013-04-22,56.091427,57.45714200000001,55.895714,56.952858,42.472557,107480100,Monday,1.5357623189012397,1,1.5125334008698845,1
2013-04-23,57.712856,58.34,56.972858,58.01857,43.267307,166059600,Tuesday,0.5297155975091489,1,0.5269243967922593,1
2013-04-24,56.220001,59.32143000000001,56.07143000000001,57.92285500000001,43.195934,242412800,Wednesday,3.028911365547662,1,2.939865446894855,1
2013-04-25,58.74714300000001,59.134285,58.14285699999999,58.34,43.507019,96209400,Thursday,-0.693043064238894,0,-0.6978796708947633,0
2013-04-26,58.544285,59.824287,58.32143000000001,59.599998,44.446663,191024400,Friday,1.8032725141318187,1,1.771330596353371,1
2013-04-29,60.064285,61.945713,60.0,61.445713,45.823101,160081600,Monday,2.2999158318458295,1,2.2482089189851204,1
2013-04-30,62.15714300000001,63.60714300000001,61.724285,63.254284,47.171841,172884600,Tuesday,1.7651084767521992,1,1.7344927973573874,1
2013-05-01,63.494286,63.561428,62.055714,62.75571400000001,46.800037,126727300,Wednesday,-1.1632101824091552,0,-1.176900003081776,0
2013-05-02,63.111427,64.084282,62.947144,63.645714,47.463753,105457100,Thursday,0.8465772767267631,1,0.8394705101430696,1
2013-05-03,64.47285500000001,64.747147,64.164284,64.28286,47.938904,90325200,Friday,-0.29468991252211546,0,-0.29556090068178414,0
2013-05-06,65.101425,66.028572,64.90142800000001,65.815712,49.082027,124160400,Monday,1.0971910369089444,1,1.0852834046678683,1
2013-05-07,66.424286,66.535713,64.814285,65.522858,48.863625,120938300,Tuesday,-1.357075934545982,0,-1.3757458504023066,0
2013-05-08,65.577141,66.48143,65.11571500000001,66.262856,49.415493,118149500,Wednesday,1.045661627730922,1,1.0348406956681762,1
2013-05-09,65.687141,66.14286,65.08285500000001,65.252853,51.01022,99621900,Thursday,-0.6611461442658848,0,-0.6655463784855432,0
2013-05-10,65.424286,65.672859,64.354286,64.709999,50.585846,83713000,Friday,-1.091776530813036,0,-1.1038278643768777,0
2013-05-13,64.501427,65.414284,64.5,64.96285999999999,50.78352,79237200,Monday,0.7153841728183553,1,0.7103027791571759,1
2013-05-14,64.835716,65.028572,63.164288,63.408573,49.568485,111779500,Tuesday,-2.20116794885092,0,-2.250709852751312,0
2013-05-15,62.737144,63.0,60.33714300000001,61.264286,47.892227,185403400,Wednesday,-2.3476650451286116,0,-2.404105386945997,0
2013-05-16,60.462856,62.549999,59.842857,62.082859,48.532135,150801000,Thursday,2.6793358884667917,1,2.6094207420441076,1
2013-05-17,62.721428,62.869999,61.57285699999999,61.894287,48.384708,106976100,Friday,-1.3187534569525499,0,-1.3363769745017091,0
2013-05-20,61.701427,63.685715,61.442856000000006,63.27571500000001,49.464622,112894600,Monday,2.551461249024289,1,2.4879813685234686,1
2013-05-21,62.592857,63.639999,62.028572,62.80857099999999,49.09943,114005500,Tuesday,0.34463037851106765,0,0.3434467566536282,0
2013-05-22,63.435715,64.050003,62.602856,63.049999,49.288166,110759600,Wednesday,-0.6080423307280483,0,-0.611762103279339,0
2013-05-23,62.278572,63.737144,62.25571400000001,63.162857,49.376404,88255300,Thursday,1.4198864418407116,1,1.400007919211136,1
2013-05-24,62.978573,63.665714,62.908573,63.592857,49.71254,69041700,Friday,0.9753857077708079,1,0.965963834586021,1
2013-05-28,64.271431,64.444283,62.978573,63.062859,49.298222,96536300,Tuesday,-1.8804186886705598,0,-1.91645608709241,0
2013-05-29,62.85714300000001,63.92856999999999,62.771427,63.564285,49.690205,82644100,Wednesday,1.1249986338068059,1,1.112483212860792,1
2013-05-30,63.664288,64.928574,63.501427,64.511429,50.430611,88379900,Thursday,1.3306376724106421,1,1.3131642146696325,1
2013-05-31,64.64286,65.300003,64.214287,64.247147,50.224026,96075700,Friday,-0.6121526801258494,0,-0.6159230697045593,0
2013-06-03,64.389999,64.622856,63.21143000000001,64.388573,50.334583,93088100,Monday,-0.0022146296352780702,0,-0.0022146786822084927,0
2013-06-04,64.745712,64.918571,63.912857,64.187141,50.177113,73182200,Tuesday,-0.8627150474459229,0,-0.870222588664606,0
2013-06-05,63.664288,64.388573,63.387142,63.58714300000001,49.708073,72647400,Wednesday,-0.12117468430651004,0,-0.12132169548801297,0
2013-06-06,63.638573,63.85714300000001,62.007141,62.637142,48.965431,104233500,Thursday,-1.5736226517838539,0,-1.5987814386550454,0
2013-06-07,62.35714300000001,63.32,61.824287,63.115715,49.33955,101133900,Friday,1.2164957589541807,1,1.2018750005446248,1
2013-06-10,63.532856,64.154289,62.400002,62.69857,49.013451,112538300,Monday,-1.3131567704118414,0,-1.3306300287231525,0
2013-06-11,62.248573,63.251427,61.902859,62.514286,48.869389,71528100,Tuesday,0.4268579779330814,0,0.42504364522374627,0
2013-06-12,62.785713,63.035713,61.64285699999999,61.741428000000006,48.265221,66306800,Wednesday,-1.6632525937867344,0,-1.691384591882123,0
2013-06-13,61.785713,62.44857,61.25,62.279999,48.68623,71458100,Thursday,0.8000004790751469,1,0.793651265151747,1
2013-06-14,62.200001,62.327145,61.214287,61.435715,48.026234,67966500,Friday,-1.2287556072547305,0,-1.2440418411342629,0
2013-06-17,61.634285,62.242859,61.48,61.714287,48.243999,64853600,Monday,0.1298011326001435,0,0.1296328676696862,0
2013-06-18,61.651428,62.128571,61.458572,61.681427,48.218319,48756400,Tuesday,0.04865905133616136,0,0.04863538581880824,0
2013-06-19,61.628571,61.665714,60.42856999999999,60.42856999999999,47.238911,77735000,Wednesday,-1.947150453967215,0,-1.9858173046292633,0
2013-06-20,59.900002,60.854286,59.310001,59.548573,46.550999,89327700,Thursday,-0.5866928017798781,0,-0.5901551998567676,0
2013-06-21,59.784286,60.0,58.299999,59.07143000000001,46.177994,120279600,Friday,-1.1923802184406702,0,-1.2067694992316844,0
2013-06-24,58.200001,58.380001,56.864285,57.50571400000001,44.954037,120186500,Monday,-1.192932969193572,0,-1.2073356745035604,0
2013-06-25,57.95714200000001,58.25571400000001,56.97571600000001,57.51857,44.964077,78540700,Tuesday,-0.7567177829438428,0,-0.7624876626800959,0
2013-06-26,57.700001,57.827145,56.52285799999999,56.867142,44.454842,91931000,Wednesday,-1.4434297843426365,0,-1.4645698213565914,0
2013-06-27,57.035713,57.341427,56.220001,56.254284,43.975746,84311500,Thursday,-1.3700696614417756,0,-1.3891013171548017,0
2013-06-28,55.908573,57.181427,55.55285600000001,56.647144,44.282856,144629100,Friday,1.3210335380944178,1,1.303809773710746,1
2013-07-01,57.52714200000001,58.895714,57.317142,58.459999,45.700024,97763400,Monday,1.621594550968639,1,1.595718467254834,1
2013-07-02,58.565716,60.232857,58.495716,59.784286,46.735256,117466300,Tuesday,2.080688298935848,1,2.0382780853149267,1
2013-07-03,60.12285600000001,60.425713,59.63571500000001,60.114285,46.99324,60232200,Wednesday,-0.014255809803863179,0,-0.014257842374754257,0
2013-07-05,60.055714,60.470001,59.335712,59.631428,46.615765,68506200,Friday,-0.706487312764281,0,-0.711514069393076,0
2013-07-08,60.015713,60.14285699999999,58.664288,59.292858,46.351101,74534600,Monday,-1.2044429098092955,0,-1.2191265936278455,0
2013-07-09,59.085712,60.5,58.625713,60.335712,47.166321,88146100,Tuesday,2.1155706814534114,1,2.0717415251518037,1
2013-07-10,59.942856000000006,60.685715,59.75,60.104286,46.985416,70351400,Wednesday,0.26930648749868663,0,0.26858317558251293,0
2013-07-11,60.421429,61.17856999999999,60.167141,61.041428,47.718018,81573100,Thursday,1.0261243573037637,1,1.0157019917686065,1
2013-07-12,61.092857,61.398571,60.487144,60.93,47.630898,69890800,Friday,-0.2665728990215705,0,-0.2672854094862998,0
2013-07-15,60.715714,61.637142,60.685715,61.062859,47.734756,60479300,Monday,0.5717547849309731,1,0.568504334197658,1
2013-07-16,60.931427,61.529999,60.59571500000001,61.45714200000001,48.042988,54134500,Tuesday,0.8627977808561949,1,0.8554172597222505,1
2013-07-17,61.38571500000001,61.745716,61.174286,61.472858,48.055279,49747600,Wednesday,0.1419597377011743,0,0.14175849770965654,0
2013-07-18,61.91143,62.124287,61.515713,61.68,48.217205,54719700,Thursday,-0.3738081966447926,0,-0.3752107652399532,0
2013-07-19,61.871429000000006,61.99714300000001,60.621429000000006,60.70714200000001,47.456684,67180400,Friday,-1.8817845632755539,0,-1.9178748358800919,0
2013-07-22,61.351429,61.39285699999999,60.781429,60.901428,47.608566,51949100,Monday,-0.7334808778455678,0,-0.7389005722493079,0
2013-07-23,60.85714300000001,60.994286,59.815716,59.855713,46.791103,92348900,Tuesday,-1.6455422496583616,0,-1.6730733789772185,0
2013-07-24,62.704285,63.512856000000006,62.18,62.93,49.194363,147984200,Wednesday,0.3599674248737562,0,0.358676307007788,0
2013-07-25,62.95714200000001,63.057144,62.258572,62.64285699999999,48.969887,57373400,Thursday,-0.4992046811782203,0,-0.5017092371761069,0
2013-07-26,62.185715,63.00571400000001,62.048573,62.998573,49.247967,50038100,Friday,1.307145861392763,1,1.2902800195172652,1
2013-07-29,62.971428,64.284286,62.88571500000001,63.970001,50.007366,62014400,Monday,1.5857556858961501,1,1.5610020078005005,1
2013-07-30,64.279999,65.307144,64.175713,64.760002,50.62493900000001,77355600,Tuesday,0.7467377216356155,1,0.7412028801357918,1
2013-07-31,64.998573,65.334282,64.204285,64.647141,50.536705,80739400,Wednesday,-0.5406764853129752,0,-0.5436156875057915,0
2013-08-01,65.10714,65.257141,64.751427,65.239998,51.000156,51562700,Thursday,0.2040605684722118,0,0.2036450093085515,0
2013-08-02,65.43,66.121429,65.237144,66.077141,51.654587,68695900,Friday,0.9890585358398145,1,0.9793719737359562,1
2013-08-05,66.38428499999999,67.238571,66.021431,67.064285,52.42627,79713900,Monday,1.0243388175379262,1,1.0139525084029553,1
2013-08-06,66.860001,67.41285699999999,66.024284,66.464287,51.957214,83714400,Tuesday,-0.5918546127452169,0,-0.5953783871931074,0
2013-08-07,66.257141,66.714287,65.96714,66.425713,51.92707100000001,74714500,Wednesday,0.25442087819635545,0,0.2537752210503145,0
2013-08-08,66.26571700000001,66.300003,65.421425,65.858574,53.961407,63944300,Thursday,-0.6144097105295109,0,-0.6182080407632344,0
2013-08-09,65.519997,65.779999,64.807144,64.921425,53.193562,66716300,Friday,-0.9135714704016307,0,-0.9219945495651156,0
2013-08-12,65.26571700000001,66.949997,65.232857,66.76571700000001,54.704689,91108500,Monday,2.2982969757307647,1,2.2466620106843154,1
2013-08-13,67.27714499999999,70.665718,66.864288,69.938568,57.304371,220485300,Tuesday,3.955909544021248,1,3.805372452006757,1
2013-08-14,71.12571700000002,72.035713,70.485718,71.214287,58.349628,189093100,Wednesday,0.12452598544627087,0,0.12437111109456989,0
2013-08-15,70.91714499999998,71.771431,69.86856800000001,71.129997,58.280575,122573500,Thursday,0.3001418063290993,0,0.299243651029574,0
2013-08-16,71.449997,71.84857199999998,71.26571700000002,71.761429,58.797932,90576500,Friday,0.43587405608989827,0,0.43398243922931157,0
2013-08-19,72.048569,73.391426,72.0,72.534286,59.431183,127629600,Monday,0.6741521819815658,1,0.6696378041137594,1
2013-08-20,72.815712,72.938568,71.545715,71.581429,58.650459,89672100,Tuesday,-1.6950778425403639,0,-1.7243061744408663,0
2013-08-21,71.941429,72.449997,71.599998,71.76571700000002,58.801445,83969900,Wednesday,-0.24424313284071114,0,-0.24484114051278247,0
2013-08-22,72.139999,72.227142,71.171425,71.851425,58.87167,61051900,Thursday,-0.40001941225421556,0,-0.4016259941956572,0
2013-08-23,71.895714,71.907143,71.335716,71.574287,58.64459599999999,55682900,Friday,-0.44707393823225666,0,-0.4490816653192785,0
2013-08-26,71.535713,72.885712,71.5,71.852859,58.872845,82741400,Monday,0.44333939888177804,0,0.4413825760224711,0
2013-08-27,71.14286,71.78714000000002,69.471428,69.798569,57.18966700000001,106047200,Tuesday,-1.8895655867644319,0,-1.9259578230035035,0
2013-08-28,69.428574,70.828575,69.428574,70.128571,57.460041,76902000,Wednesday,1.0082260943455301,1,0.9981623609584122,1
2013-08-29,70.235718,70.928574,70.16143000000001,70.242859,57.553684,59914400,Thursday,0.010167191570519818,0,0.010166157957764892,0
2013-08-30,70.285713,70.421425,69.5,69.602859,57.029301,68074300,Friday,-0.9715402616745256,0,-0.9810717689053637,0
2013-09-03,70.442856,71.514282,69.621429,69.79714200000001,57.188484,82982200,Tuesday,-0.9166493760559595,0,-0.9251295704915797,0
2013-09-04,71.36571500000002,71.748573,70.897141,71.24143199999997,58.371876,86258200,Wednesday,-0.17414944977437424,0,-0.17445325916532411,0
2013-09-05,71.464287,71.525711,70.519997,70.752853,57.971546,59091900,Thursday,-0.9955098271672354,0,-1.0055198763504236,0
2013-09-06,71.205711,71.339996,69.992859,71.174286,58.316849,89881400,Friday,-0.044132696041752476,0,-0.04415218158984933,0
2013-09-09,72.14286,72.559998,71.925713,72.309998,59.24741700000001,85171800,Monday,0.23167642646825234,0,0.23114092742748277,0
2013-09-10,72.314285,72.492859,69.928574,70.66285699999997,57.897804,185798900,Tuesday,-2.2836815713520835,0,-2.337052406471514,0
2013-09-11,66.715714,67.66999799999999,66.40142800000001,66.815712,54.74564,224674100,Wednesday,0.1498867268361984,0,0.1496624027593979,0
2013-09-12,66.928574,67.914284,66.572861,67.52714499999999,55.328552,101012800,Thursday,0.8943429752440156,1,0.8864153815476616,1
2013-09-13,67.048569,67.404289,66.385712,66.414284,54.416737,74708900,Friday,-0.9460082585804411,0,-0.9550430446558839,0
2013-09-16,65.85714,65.944283,63.888573,64.302856,52.686726,135926700,Monday,-2.3600842672487685,0,-2.4171305859260674,0
2013-09-17,63.994286,65.672859,63.92856999999999,65.045715,53.295391,99845200,Tuesday,1.6430045019956918,1,1.6164462178638497,1
2013-09-18,66.168571,66.621429,65.808571,66.382858,54.390984,114215500,Wednesday,0.323850125159872,0,0.3228047216647388,0
2013-09-19,67.242859,67.975716,67.035713,67.471428,55.282909,101135300,Thursday,0.3399156481434071,0,0.33876413583540477,0
2013-09-20,68.285713,68.364288,66.571426,66.772858,54.710537,174825700,Friday,-2.2154780751868284,0,-2.265673576530155,0
2013-09-23,70.871429,70.987144,68.942856,70.091431,57.429626,190526700,Monday,-1.1005817308975188,0,-1.112829327168404,0
2013-09-24,70.697144,70.781425,69.688568,69.871429,57.249359,91086100,Tuesday,-1.1679609009382166,0,-1.1817634358100622,0
2013-09-25,69.885712,69.94856999999999,68.775711,68.790001,56.36328100000001,79239300,Wednesday,-1.5678612532415699,0,-1.5928346911929747,0
2013-09-26,69.428574,69.794289,69.128571,69.459999,56.912243,59305400,Thursday,0.04526234400262737,0,0.04524186647339097,0
2013-09-27,69.111427,69.238571,68.674286,68.964287,56.506096,57010100,Friday,-0.21290256385533374,0,-0.21335680596539391,0
2013-09-30,68.178574,68.808571,67.772858,68.10714,55.803791,65039100,Monday,-0.10477485199381913,0,-0.10488474482997882,0
2013-10-01,68.349998,69.877144,68.339996,69.708572,57.115917,88470900,Tuesday,1.987672333216461,1,1.9489339130344032,1
2013-10-02,69.37571700000001,70.257141,69.10714,69.937141,57.303196,72296000,Wednesday,0.8092514560966456,1,0.8027551483695741,1
2013-10-03,70.072861,70.335716,68.677139,69.058571,56.58334,80688300,Thursday,-1.4474790746734352,0,-1.4687387608990672,0
2013-10-04,69.122856,69.228569,68.371429,69.004288,56.53886,64717100,Friday,-0.17153226423398396,0,-0.17182700298276568,0
2013-10-07,69.50856800000001,70.378571,69.335716,69.678574,57.091335,78073100,Monday,0.2445827973322462,0,0.24398604942745608,0
2013-10-08,69.99143199999999,70.091431,68.648575,68.705711,56.29421600000001,72729300,Tuesday,-1.8369691307358813,0,-1.8713451637229914,0
2013-10-09,69.23428299999999,69.684288,68.325714,69.512856,56.955563,75431300,Wednesday,0.40236280052182916,0,0.40075033026985485,0
2013-10-10,70.188568,70.339996,69.577141,69.94856999999999,57.312565,69650700,Thursday,-0.3419331763543233,0,-0.3431063708665012,0
2013-10-11,69.57,70.548569,69.308571,70.40142800000002,57.683609,66934700,Friday,1.1950955871784261,1,1.1809817266775193,1
2013-10-14,69.975716,71.08285500000002,69.907143,70.862854,58.061687,65474500,Monday,1.267779810927541,1,1.251908369369364,1
2013-10-15,71.072861,71.714287,70.788574,71.239998,58.370701,80018400,Tuesday,0.23516289853590774,0,0.2346111800845317,0
2013-10-16,71.541428,71.790001,71.318573,71.58714300000003,58.65514,62775300,Wednesday,0.06390003845049012,0,0.06385923237644739,0
2013-10-17,71.425713,72.111427,71.382858,72.071426,59.051937,63398300,Thursday,0.9040343776477255,1,0.8959348188837011,1
2013-10-18,72.284286,72.751427,72.244286,72.69856999999998,59.565788,72635500,Friday,0.5731314825465397,1,0.5698654045051793,1
2013-10-21,73.110001,74.900002,73.074287,74.480003,61.02541,99526700,Monday,1.8738913708946598,1,1.839422589711764,1
2013-10-22,75.201431,75.492859,72.575714,74.267143,60.85099,133515900,Tuesday,-1.24238061374124,0,-1.258009884667295,0
2013-10-23,74.14286,75.095711,74.14286,74.994286,61.446785,78430800,Wednesday,1.1483587226066052,1,1.1353211630016766,1
2013-10-24,75.0,76.067146,74.635712,75.987144,62.260284,96191200,Thursday,1.316192000000001,1,1.2990934361212478,1
2013-10-25,75.902855,76.175713,75.01571700000002,75.137146,61.563847,84448000,Friday,-1.0088013158398337,0,-1.019081826717242,0
2013-10-28,75.577141,75.85714,74.744286,75.697144,62.022671,137610200,Monday,0.15878213757781204,0,0.15853041958887773,0
2013-10-29,76.610001,77.035713,73.505714,73.811432,60.477608,158951800,Tuesday,-3.6530073925987816,0,-3.791511591320977,0
